,player,team,game,points,pos,min,fgm,fga,fgp,ftm,fta,ftp,tpm,tpa,tpp,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,comment
0,Danilo_Gallinari,Atlanta Hawks,8133,14.0,,20:15,3.0,7.0,42.9,7.0,8.0,87.5,1.0,5.0,20.0,0.0,4.0,4.0,0.0,2.0,1.0,0.0,1.0,14,
1,Danilo_Gallinari,Atlanta Hawks,8145,17.0,,27:59,5.0,9.0,55.6,5.0,5.0,100,2.0,6.0,33.3,0.0,7.0,7.0,3.0,3.0,2.0,1.0,0.0,11,
2,Danilo_Gallinari,Atlanta Hawks,8167,8.0,,19:25,2.0,8.0,25.0,3.0,3.0,100,1.0,5.0,20.0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,0.0,-23,
3,Danilo_Gallinari,Atlanta Hawks,7508,19.0,,26:07,4.0,8.0,50.0,9.0,9.0,100,2.0,4.0,50.0,1.0,4.0,5.0,0.0,1.0,0.0,1.0,0.0,8,
4,Danilo_Gallinari,Atlanta Hawks,7523,13.0,PF,24:26,4.0,6.0,66.7,4.0,4.0,100,1.0,2.0,50.0,0.0,4.0,4.0,3.0,2.0,0.0,3.0,0.0,31,
5,Danilo_Gallinari,Atlanta Hawks,7529,,,,,,,,,,,,,,,,,,,,,,DNP - Injury / Illness
6,Danilo_Gallinari,Atlanta Hawks,8222,,,,,,,,,,,,,,,,,,,,,,DND - Injury / Illness
7,Danilo_Gallinari,Atlanta Hawks,8238,5.0,,3:09,2.0,2.0,100,0.0,0.0,0.0,1.0,1.0,100,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,
8,Danilo_Gallinari,Atlanta Hawks,8253,0.0,,0:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
9,Danilo_Gallinari,Atlanta Hawks,7744,10.0,,14:41,3.0,8.0,37.5,3.0,3.0,100,1.0,4.0,25.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,11,
10,Danilo_Gallinari,Atlanta Hawks,7762,17.0,,18:40,4.0,8.0,50.0,6.0,6.0,100,3.0,6.0,50.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,-5,
11,Danilo_Gallinari,Atlanta Hawks,7776,2.0,,14:27,0.0,2.0,0.0,2.0,2.0,100,0.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,3.0,0.0,7,
12,Danilo_Gallinari,Atlanta Hawks,7782,11.0,,14:25,4.0,6.0,66.7,2.0,2.0,100,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14,
13,Danilo_Gallinari,Atlanta Hawks,7798,11.0,,18:18,4.0,8.0,50.0,1.0,2.0,50.0,2.0,4.0,50.0,0.0,3.0,3.0,0.0,2.0,0.0,3.0,0.0,-3,
14,Danilo_Gallinari,Atlanta Hawks,7821,6.0,,19:06,2.0,10.0,20.0,0.0,0.0,0.0,2.0,5.0,40.0,0.0,1.0,1.0,2.0,1.0,1.0,3.0,0.0,-8,
15,Danilo_Gallinari,Atlanta Hawks,8511,19.0,,20:50,4.0,11.0,36.4,9.0,9.0,100,2.0,8.0,25.0,1.0,1.0,2.0,2.0,3.0,0.0,0.0,1.0,-1,
16,Danilo_Gallinari,Atlanta Hawks,8519,5.0,,18:04,1.0,6.0,16.7,3.0,3.0,100,0.0,2.0,0.0,1.0,3.0,4.0,0.0,2.0,0.0,2.0,0.0,2,
17,Danilo_Gallinari,Atlanta Hawks,8537,14.0,,24:34,4.0,6.0,66.7,3.0,3.0,100,3.0,5.0,60.0,0.0,5.0,5.0,4.0,4.0,0.0,2.0,0.0,9,
18,Danilo_Gallinari,Atlanta Hawks,8565,11.0,,30:07,2.0,12.0,16.7,6.0,6.0,100,1.0,7.0,14.3,0.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,-2,
19,Danilo_Gallinari,Atlanta Hawks,8578,2.0,,16:36,1.0,4.0,25.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,3,
20,Danilo_Gallinari,Atlanta Hawks,8588,20.0,,26:20,7.0,14.0,50.0,2.0,4.0,50.0,4.0,8.0,50.0,0.0,7.0,7.0,0.0,5.0,1.0,1.0,0.0,-20,
21,Danilo_Gallinari,Atlanta Hawks,8603,16.0,,26:01,3.0,5.0,60.0,7.0,7.0,100,3.0,4.0,75.0,0.0,5.0,5.0,0.0,5.0,0.0,0.0,1.0,-14,
22,Danilo_Gallinari,Atlanta Hawks,8619,9.0,,24:59,3.0,13.0,23.1,1.0,1.0,100,2.0,6.0,33.3,0.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,0,
23,Danilo_Gallinari,Atlanta Hawks,7959,9.0,,24:08,2.0,14.0,14.3,3.0,4.0,75.0,2.0,7.0,28.6,0.0,3.0,3.0,3.0,3.0,1.0,1.0,0.0,9,
24,Danilo_Gallinari,Atlanta Hawks,8651,12.0,,20:50,3.0,6.0,50.0,5.0,5.0,100,1.0,3.0,33.3,1.0,4.0,5.0,3.0,1.0,2.0,1.0,0.0,5,
25,Danilo_Gallinari,Atlanta Hawks,8661,5.0,,23:13,1.0,7.0,14.3,2.0,2.0,100,1.0,4.0,25.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,-10,
26,Danilo_Gallinari,Atlanta Hawks,8671,38.0,,33:28,13.0,16.0,81.2,2.0,2.0,100,10.0,12.0,83.3,0.0,6.0,6.0,2.0,2.0,2.0,4.0,0.0,25,
27,Danilo_Gallinari,Atlanta Hawks,8691,8.0,,25:17,2.0,8.0,25.0,4.0,5.0,80.0,0.0,3.0,0.0,0.0,5.0,5.0,2.0,1.0,0.0,0.0,0.0,-10,
