,player,team,game,points,pos,min,fgm,fga,fgp,ftm,fta,ftp,tpm,tpa,tpp,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,comment
0,Reggie_Bullock,New York Knicks,8134,5.0,,12:49,2.0,3.0,66.7,0.0,0.0,0.0,1.0,2.0,50.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,-5,
1,Reggie_Bullock,New York Knicks,8147,5.0,,20:34,2.0,8.0,25.0,0.0,1.0,0.0,1.0,7.0,14.3,1.0,3.0,4.0,0.0,1.0,0.0,1.0,0.0,-16,
2,Reggie_Bullock,New York Knicks,8160,7.0,SF,23:29,3.0,9.0,33.3,0.0,0.0,0.0,1.0,6.0,16.7,0.0,3.0,3.0,1.0,3.0,1.0,2.0,0.0,-12,
3,Reggie_Bullock,New York Knicks,8173,17.0,SF,18:07,6.0,7.0,85.7,2.0,3.0,66.7,3.0,4.0,75.0,0.0,5.0,5.0,0.0,1.0,1.0,0.0,1.0,20,
4,Reggie_Bullock,New York Knicks,7519,11.0,SF,25:38,4.0,10.0,40.0,0.0,0.0,0.0,3.0,8.0,37.5,0.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,-16,
5,Reggie_Bullock,New York Knicks,7533,6.0,SF,27:23,2.0,7.0,28.6,1.0,2.0,50.0,1.0,4.0,25.0,0.0,3.0,3.0,2.0,4.0,0.0,0.0,0.0,-13,
6,Reggie_Bullock,New York Knicks,7544,7.0,SF,16:53,2.0,5.0,40.0,2.0,2.0,100,1.0,2.0,50.0,0.0,3.0,3.0,1.0,2.0,0.0,1.0,0.0,1,
7,Reggie_Bullock,New York Knicks,8227,17.0,PF,40:59,6.0,13.0,46.2,0.0,0.0,0.0,5.0,9.0,55.6,1.0,6.0,7.0,0.0,3.0,1.0,3.0,1.0,4,
8,Reggie_Bullock,New York Knicks,8247,6.0,SF,38:05,3.0,15.0,20.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,5.0,5.0,3.0,5.0,1.0,1.0,1.0,-9,
9,Reggie_Bullock,New York Knicks,8261,6.0,SF,33:20,2.0,6.0,33.3,0.0,1.0,0.0,2.0,5.0,40.0,0.0,7.0,7.0,1.0,4.0,1.0,1.0,0.0,6,
