,player,team,game,points,pos,min,fgm,fga,fgp,ftm,fta,ftp,tpm,tpa,tpp,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,comment
0,Jae_Crowder,Phoenix Suns,8144,0.0,,0:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1,Jae_Crowder,Phoenix Suns,8156,0.0,,0:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
2,Jae_Crowder,Phoenix Suns,8163,11.0,PF,21:22,4.0,8.0,50.0,0.0,1.0,0.0,3.0,6.0,50.0,0.0,2.0,2.0,0.0,1.0,2.0,1.0,0.0,-2,
3,Jae_Crowder,Phoenix Suns,7505,12.0,PF,23:52,4.0,11.0,36.4,1.0,1.0,100,3.0,7.0,42.9,1.0,2.0,3.0,3.0,1.0,2.0,3.0,0.0,6,
4,Jae_Crowder,Phoenix Suns,7512,4.0,PF,25:57,1.0,6.0,16.7,1.0,2.0,50.0,1.0,5.0,20.0,0.0,9.0,9.0,4.0,0.0,0.0,1.0,0.0,-12,
5,Jae_Crowder,Phoenix Suns,7538,17.0,PF,32:44,7.0,13.0,53.8,0.0,0.0,0.0,3.0,8.0,37.5,1.0,7.0,8.0,2.0,1.0,1.0,0.0,0.0,-1,
6,Jae_Crowder,Phoenix Suns,7547,2.0,PF,25:48,1.0,6.0,16.7,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,3.0,3.0,1.0,0.0,1.0,0.0,-4,
7,Jae_Crowder,Phoenix Suns,8234,21.0,PF,20:59,6.0,11.0,54.5,4.0,4.0,100,5.0,8.0,62.5,1.0,1.0,2.0,1.0,3.0,1.0,0.0,0.0,15,
8,Jae_Crowder,Phoenix Suns,8249,16.0,PF,36:41,6.0,11.0,54.5,0.0,0.0,0.0,4.0,9.0,44.4,1.0,5.0,6.0,1.0,3.0,2.0,1.0,1.0,10,
9,Jae_Crowder,Phoenix Suns,8257,4.0,PF,29:18,1.0,5.0,20.0,2.0,2.0,100,0.0,4.0,0.0,0.0,3.0,3.0,4.0,4.0,0.0,1.0,0.0,-11,
10,Jae_Crowder,Phoenix Suns,8272,6.0,PF,30:52,2.0,6.0,33.3,0.0,0.0,0.0,2.0,6.0,33.3,0.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,-5,
11,Jae_Crowder,Phoenix Suns,8296,21.0,PF,34:57,7.0,11.0,63.6,1.0,2.0,50.0,6.0,9.0,66.7,0.0,3.0,3.0,1.0,4.0,1.0,2.0,0.0,-2,
12,Jae_Crowder,Phoenix Suns,8304,6.0,PF,22:19,2.0,8.0,25.0,0.0,0.0,0.0,2.0,8.0,25.0,0.0,4.0,4.0,1.0,5.0,0.0,1.0,0.0,-9,
13,Jae_Crowder,Phoenix Suns,8316,10.0,PF,26:54,2.0,7.0,28.6,4.0,4.0,100,2.0,7.0,28.6,0.0,8.0,8.0,4.0,1.0,1.0,0.0,0.0,7,
14,Jae_Crowder,Phoenix Suns,8333,2.0,PF,30:27,1.0,5.0,20.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,5.0,6.0,2.0,0.0,1.0,0.0,0.0,-13,
15,Jae_Crowder,Phoenix Suns,7716,5.0,,26:41,2.0,7.0,28.6,0.0,0.0,0.0,1.0,5.0,20.0,0.0,2.0,2.0,5.0,1.0,2.0,0.0,0.0,-1,
16,Jae_Crowder,Phoenix Suns,7730,11.0,,26:00,4.0,13.0,30.8,1.0,2.0,50.0,2.0,10.0,20.0,0.0,5.0,5.0,1.0,1.0,2.0,0.0,0.0,3,
17,Jae_Crowder,Phoenix Suns,7746,8.0,,19:28,2.0,7.0,28.6,2.0,2.0,100,2.0,5.0,40.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,0.0,10,
18,Jae_Crowder,Phoenix Suns,7756,21.0,PF,44:41,6.0,15.0,40.0,3.0,3.0,100,6.0,13.0,46.2,0.0,7.0,7.0,3.0,4.0,1.0,2.0,0.0,4,
19,Jae_Crowder,Phoenix Suns,7789,17.0,PF,32:48,5.0,16.0,31.2,3.0,4.0,75.0,4.0,11.0,36.4,0.0,7.0,7.0,4.0,3.0,2.0,3.0,0.0,-7,
20,Jae_Crowder,Phoenix Suns,7794,16.0,PF,28:42,4.0,8.0,50.0,6.0,6.0,100,2.0,5.0,40.0,1.0,8.0,9.0,3.0,2.0,1.0,1.0,0.0,20,
