,player,team,game,points,pos,min,fgm,fga,fgp,ftm,fta,ftp,tpm,tpa,tpp,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,comment
390,Danuel_House Jr.,Houston Rockets,8620,8.0,PF,20:34,3.0,4.0,75.0,0.0,0.0,0.0,2.0,3.0,66.7,2.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,-13,
391,Danuel_House Jr.,Houston Rockets,8655,15.0,PF,26:02,5.0,9.0,55.6,1.0,2.0,50.0,4.0,5.0,80.0,1.0,5.0,6.0,2.0,1.0,1.0,0.0,0.0,-37,
392,Danuel_House Jr.,Houston Rockets,8672,14.0,SF,34:09,6.0,14.0,42.9,0.0,0.0,0.0,2.0,5.0,40.0,1.0,4.0,5.0,3.0,3.0,0.0,0.0,3.0,-9,
393,Danuel_House Jr.,Houston Rockets,8687,11.0,SF,33:18,3.0,8.0,37.5,2.0,2.0,100,3.0,7.0,42.9,1.0,5.0,6.0,1.0,5.0,1.0,3.0,0.0,-27,
394,Danuel_House Jr.,Houston Rockets,8033,5.0,SF,23:30,2.0,11.0,18.2,1.0,1.0,100,0.0,6.0,0.0,3.0,2.0,5.0,0.0,1.0,0.0,2.0,0.0,-26,
395,Danuel_House Jr.,Houston Rockets,8040,4.0,SF,10:51,1.0,3.0,33.3,1.0,2.0,50.0,1.0,2.0,50.0,0.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,-8,
396,Danuel_House Jr.,Houston Rockets,8054,,,,,,,,,,,,,,,,,,,,,,DNP - Injury / Illness
397,Danuel_House Jr.,Houston Rockets,8806,,,,,,,,,,,,,,,,,,,,,,DNP - Injury / Illness
398,Danuel_House Jr.,Houston Rockets,8812,,,,,,,,,,,,,,,,,,,,,,DNP - Injury / Illness
399,Danuel_House Jr.,Houston Rockets,8826,,,,,,,,,,,,,,,,,,,,,,DNP - Injury / Illness
400,Danuel_House Jr.,Houston Rockets,8841,,,,,,,,,,,,,,,,,,,,,,DNP - Injury / Illness
401,Danuel_House Jr.,Houston Rockets,8131,11.0,SF,24:15,4.0,8.0,50.0,1.0,5.0,20.0,2.0,2.0,100,0.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,-15,
402,Danuel_House Jr.,Houston Rockets,8863,10.0,SF,34:25,4.0,10.0,40.0,0.0,0.0,0.0,2.0,4.0,50.0,0.0,4.0,4.0,2.0,4.0,1.0,0.0,0.0,-11,
403,Danuel_House Jr.,Houston Rockets,7524,18.0,SF,33:08,7.0,9.0,77.8,1.0,2.0,50.0,3.0,4.0,75.0,1.0,7.0,8.0,2.0,1.0,1.0,0.0,0.0,-1,
404,Danuel_House Jr.,Houston Rockets,8885,12.0,SF,36:47,4.0,5.0,80.0,2.0,3.0,66.7,2.0,3.0,66.7,0.0,3.0,3.0,6.0,3.0,0.0,3.0,1.0,14,
405,Danuel_House Jr.,Houston Rockets,8181,10.0,SF,24:44,4.0,7.0,57.1,0.0,0.0,0.0,2.0,3.0,66.7,1.0,4.0,5.0,1.0,2.0,1.0,0.0,0.0,-16,
406,Danuel_House Jr.,Houston Rockets,8197,0.0,,0:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
407,Danuel_House Jr.,Houston Rockets,8940,2.0,SF,24:03,0.0,3.0,0.0,2.0,4.0,50.0,0.0,1.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,0,
408,Danuel_House Jr.,Houston Rockets,8952,18.0,SF,30:07,5.0,10.0,50.0,4.0,6.0,66.7,4.0,8.0,50.0,0.0,5.0,5.0,1.0,3.0,1.0,3.0,1.0,-5,
409,Danuel_House Jr.,Houston Rockets,8966,5.0,SF,22:21,2.0,6.0,33.3,0.0,0.0,0.0,1.0,4.0,25.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,-13,
410,Danuel_House Jr.,Houston Rockets,8988,1.0,SF,11:46,0.0,2.0,0.0,1.0,2.0,50.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,-6,
411,Danuel_House Jr.,Houston Rockets,8996,,,,,,,,,,,,,,,,,,,,,,DNP - Injury / Illness
412,Danuel_House Jr.,Houston Rockets,8642,,,,,,,,,,,,,,,,,,,,,,DNP - Injury / Illness
