,player,team,game,points,pos,min,fgm,fga,fgp,ftm,fta,ftp,tpm,tpa,tpp,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,comment
0,Gorgui_Dieng,Memphis Grizzlies,8142,8.0,,15:59,3.0,6.0,50.0,2.0,2.0,100,0.0,3.0,0.0,2.0,4.0,6.0,2.0,2.0,1.0,1.0,2.0,13,
1,Gorgui_Dieng,Memphis Grizzlies,8155,3.0,,20:23,1.0,6.0,16.7,1.0,2.0,50.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,4.0,3.0,2.0,0.0,-3,
2,Gorgui_Dieng,Memphis Grizzlies,8167,4.0,,14:22,2.0,4.0,50.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,5.0,6.0,0.0,3.0,1.0,0.0,0.0,18,
3,Gorgui_Dieng,Memphis Grizzlies,7508,3.0,,15:47,1.0,4.0,25.0,1.0,2.0,50.0,0.0,2.0,0.0,1.0,3.0,4.0,1.0,3.0,0.0,1.0,1.0,-3,
4,Gorgui_Dieng,Memphis Grizzlies,7525,5.0,,11:45,2.0,3.0,66.7,0.0,0.0,0.0,1.0,2.0,50.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,-6,
5,Gorgui_Dieng,Memphis Grizzlies,7529,5.0,,6:58,2.0,5.0,40.0,0.0,0.0,0.0,1.0,3.0,33.3,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,-14,
6,Gorgui_Dieng,Memphis Grizzlies,8223,7.0,,13:53,3.0,7.0,42.9,0.0,0.0,0.0,1.0,3.0,33.3,2.0,3.0,5.0,1.0,0.0,1.0,1.0,1.0,-4,
7,Gorgui_Dieng,Memphis Grizzlies,8237,17.0,,23:50,6.0,10.0,60.0,3.0,3.0,100,2.0,5.0,40.0,2.0,4.0,6.0,2.0,2.0,1.0,0.0,0.0,-6,
8,Gorgui_Dieng,Memphis Grizzlies,8250,14.0,,22:13,5.0,9.0,55.6,2.0,2.0,100,2.0,5.0,40.0,2.0,6.0,8.0,1.0,1.0,0.0,1.0,2.0,-2,
9,Gorgui_Dieng,Memphis Grizzlies,8268,5.0,,20:48,2.0,6.0,33.3,0.0,0.0,0.0,1.0,2.0,50.0,1.0,6.0,7.0,4.0,2.0,0.0,1.0,0.0,3,
10,Gorgui_Dieng,Memphis Grizzlies,8284,13.0,,21:38,6.0,8.0,75.0,0.0,0.0,0.0,1.0,1.0,100,1.0,3.0,4.0,1.0,3.0,2.0,2.0,0.0,8,
11,Gorgui_Dieng,Memphis Grizzlies,8300,7.0,,18:08,2.0,5.0,40.0,2.0,2.0,100,1.0,2.0,50.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,0.0,-3,
12,Gorgui_Dieng,Memphis Grizzlies,8309,0.0,,13:51,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,1.0,0.0,-10,
13,Gorgui_Dieng,Memphis Grizzlies,8331,0.0,,0:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
14,Gorgui_Dieng,Memphis Grizzlies,8350,0.0,,0:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
15,Gorgui_Dieng,Memphis Grizzlies,8374,0.0,,0:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
16,Gorgui_Dieng,Memphis Grizzlies,7716,8.0,,14:32,3.0,5.0,60.0,1.0,1.0,100,1.0,1.0,100,0.0,3.0,3.0,2.0,0.0,1.0,0.0,1.0,10,
17,Gorgui_Dieng,Memphis Grizzlies,7812,15.0,,26:41,4.0,7.0,57.1,5.0,7.0,71.4,2.0,3.0,66.7,4.0,3.0,7.0,3.0,3.0,1.0,3.0,2.0,13,
18,Gorgui_Dieng,Memphis Grizzlies,7828,19.0,,24:09,8.0,10.0,80.0,0.0,0.0,0.0,3.0,3.0,100,4.0,5.0,9.0,1.0,5.0,0.0,1.0,1.0,13,
19,Gorgui_Dieng,Memphis Grizzlies,7830,5.0,,25:01,1.0,4.0,25.0,3.0,4.0,75.0,0.0,0.0,0.0,0.0,6.0,6.0,1.0,3.0,1.0,2.0,1.0,2,
20,Gorgui_Dieng,Memphis Grizzlies,8521,8.0,,23:03,2.0,5.0,40.0,2.0,2.0,100,2.0,4.0,50.0,1.0,6.0,7.0,1.0,0.0,1.0,2.0,3.0,20,
21,Gorgui_Dieng,Memphis Grizzlies,8536,8.0,PF,21:03,2.0,2.0,100,3.0,4.0,75.0,1.0,1.0,100,3.0,2.0,5.0,2.0,4.0,1.0,1.0,0.0,-13,
22,Gorgui_Dieng,Memphis Grizzlies,8550,0.0,,9:43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,-9,
23,Gorgui_Dieng,Memphis Grizzlies,8567,2.0,,19:08,0.0,2.0,0.0,2.0,2.0,100,0.0,2.0,0.0,3.0,5.0,8.0,1.0,1.0,1.0,1.0,0.0,6,
24,Gorgui_Dieng,Memphis Grizzlies,8584,3.0,,14:20,1.0,1.0,100,1.0,2.0,50.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,4.0,0.0,0.0,0.0,-4,
25,Gorgui_Dieng,Memphis Grizzlies,8599,0.0,,0:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
26,Gorgui_Dieng,Memphis Grizzlies,8610,5.0,,5:30,1.0,4.0,25.0,2.0,2.0,100,1.0,2.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-8,
27,Gorgui_Dieng,Memphis Grizzlies,8749,0.0,,0:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
28,Gorgui_Dieng,Memphis Grizzlies,7960,0.0,,0:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
29,Gorgui_Dieng,Memphis Grizzlies,8643,15.0,,22:58,3.0,7.0,42.9,8.0,8.0,100,1.0,3.0,33.3,1.0,3.0,4.0,2.0,2.0,1.0,2.0,1.0,-19,
30,Gorgui_Dieng,Memphis Grizzlies,8657,0.0,,0:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
31,Gorgui_Dieng,Memphis Grizzlies,8682,0.0,,3:26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,
32,Gorgui_Dieng,Memphis Grizzlies,8690,0.0,,0:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
33,Gorgui_Dieng,Memphis Grizzlies,8033,12.0,,8:39,3.0,7.0,42.9,4.0,4.0,100,2.0,5.0,40.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,9,
34,Gorgui_Dieng,Memphis Grizzlies,8044,0.0,,0:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
35,Gorgui_Dieng,Memphis Grizzlies,8063,0.0,,0:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
36,Gorgui_Dieng,Memphis Grizzlies,8794,0.0,,0:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
