,player,team,game,points,pos,min,fgm,fga,fgp,ftm,fta,ftp,tpm,tpa,tpp,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,comment
0,Bojan_Bogdanovic,Utah Jazz,8144,11.0,SF,17:18,4.0,10.0,40.0,1.0,1.0,100,2.0,6.0,33.3,0.0,4.0,4.0,1.0,2.0,1.0,0.0,0.0,10,
1,Bojan_Bogdanovic,Utah Jazz,8156,18.0,PF,26:41,4.0,9.0,44.4,7.0,7.0,100,3.0,7.0,42.9,0.0,5.0,5.0,3.0,1.0,0.0,1.0,0.0,11,
2,Bojan_Bogdanovic,Utah Jazz,8170,20.0,SF,22:10,7.0,11.0,63.6,1.0,1.0,100,5.0,9.0,55.6,0.0,3.0,3.0,0.0,2.0,0.0,1.0,0.0,-1,
3,Bojan_Bogdanovic,Utah Jazz,7528,15.0,SF,33:12,5.0,14.0,35.7,1.0,1.0,100,4.0,11.0,36.4,1.0,5.0,6.0,2.0,2.0,0.0,3.0,0.0,22,
4,Bojan_Bogdanovic,Utah Jazz,7536,9.0,SF,34:02,3.0,16.0,18.8,2.0,2.0,100,1.0,5.0,20.0,3.0,4.0,7.0,1.0,0.0,0.0,0.0,1.0,-7,
5,Bojan_Bogdanovic,Utah Jazz,8224,23.0,SF,34:44,8.0,17.0,47.1,2.0,2.0,100,5.0,9.0,55.6,0.0,3.0,3.0,1.0,0.0,2.0,1.0,0.0,-3,
6,Bojan_Bogdanovic,Utah Jazz,8249,3.0,SF,28:46,0.0,5.0,0.0,3.0,4.0,75.0,0.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,-5,
7,Bojan_Bogdanovic,Utah Jazz,8258,6.0,SF,33:10,3.0,12.0,25.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,2.0,3.0,1.0,5.0,0.0,0.0,0.0,-13,
8,Bojan_Bogdanovic,Utah Jazz,8270,28.0,SF,26:58,10.0,13.0,76.9,2.0,3.0,66.7,6.0,7.0,85.7,0.0,1.0,1.0,3.0,2.0,1.0,1.0,0.0,14,
9,Bojan_Bogdanovic,Utah Jazz,8283,4.0,SF,26:40,2.0,7.0,28.6,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,-23,
